"Entrez"	"symbol"	"name"	"is.skin.T7.DN"	"is.skin.T7.UP"	"is.skin.T14.DN"	"is.skin.T14.UP"	"is.muscle.DN"	"is.muscle.UP"
"17347"	"Mknk2"	"MAP kinase-interacting serine/threonine kinase 2"	NA	NA	NA	NA	NA	TRUE
"17349"	"Mlf1"	"myeloid leukemia factor 1"	NA	NA	NA	NA	TRUE	NA
"17354"	"Mllt10"	"myeloid/lymphoid or mixed-lineage leukemia (trithorax homolog, Drosophila); translocated to, 10"	NA	NA	TRUE	NA	NA	NA
"17355"	"Aff1"	"AF4/FMR2 family, member 1"	NA	NA	NA	NA	TRUE	NA
"17357"	"Marcksl1"	"MARCKS-like 1"	NA	NA	NA	NA	NA	TRUE
"17387"	"Mmp14"	"matrix metallopeptidase 14 (membrane-inserted)"	NA	NA	NA	NA	NA	TRUE
"17388"	"Mmp15"	"matrix metallopeptidase 15"	NA	NA	NA	NA	TRUE	NA
"17392"	"Mmp3"	"matrix metallopeptidase 3"	NA	NA	NA	NA	NA	TRUE
"17420"	"Mnat1"	"menage a trois 1"	NA	NA	TRUE	NA	NA	NA
"17436"	"Me1"	"malic enzyme 1, NADP(+)-dependent, cytosolic"	TRUE	NA	NA	NA	NA	NA
"17448"	"Mdh2"	"malate dehydrogenase 2, NAD (mitochondrial)"	NA	NA	NA	NA	TRUE	NA
"17449"	"Mdh1"	"malate dehydrogenase 1, NAD (soluble)"	NA	NA	TRUE	NA	TRUE	NA
"17470"	"Cd200"	"CD200 antigen"	NA	NA	NA	NA	TRUE	NA
"17475"	"Mpdz"	"multiple PDZ domain protein"	NA	NA	TRUE	NA	TRUE	NA
"17476"	"Mpeg1"	"macrophage expressed gene 1"	NA	TRUE	NA	NA	NA	NA
"17528"	"Mpz"	"myelin protein zero"	NA	NA	NA	NA	TRUE	NA
"17533"	"Mrc1"	"mannose receptor, C type 1"	NA	NA	NA	NA	NA	TRUE
"17684"	"Cited2"	"Cbp/p300-interacting transactivator, with Glu/Asp-rich carboxy-terminal domain, 2"	NA	NA	TRUE	NA	NA	NA
"17691"	"Sik1"	"salt inducible kinase 1"	NA	NA	NA	NA	NA	TRUE
"17698"	"Msn"	"moesin"	NA	TRUE	NA	NA	NA	TRUE
"17718"	"ND3"	"NADH dehydrogenase subunit 3"	NA	NA	TRUE	NA	NA	NA
"17748"	"Mt1"	"metallothionein 1"	NA	NA	NA	NA	NA	TRUE
"17750"	"Mt2"	"metallothionein 2"	NA	NA	NA	NA	NA	TRUE
"17754"	"Mtap1a"	"microtubule-associated protein 1 A"	NA	NA	NA	TRUE	NA	NA
"17755"	"Mtap1b"	"microtubule-associated protein 1B"	NA	NA	NA	NA	NA	TRUE
"17758"	"Mtap4"	"microtubule-associated protein 4"	NA	NA	NA	NA	NA	TRUE
"17762"	"Mapt"	"microtubule-associated protein tau"	NA	NA	NA	NA	NA	TRUE
"17768"	"Mthfd2"	"methylenetetrahydrofolate dehydrogenase (NAD+ dependent), methenyltetrahydrofolate cyclohydrolase"	NA	NA	NA	NA	NA	TRUE
"17850"	"Mut"	"methylmalonyl-Coenzyme A mutase"	NA	NA	NA	NA	TRUE	NA
"17869"	"Myc"	"myelocytomatosis oncogene"	NA	NA	NA	NA	NA	TRUE
"17872"	"Ppp1r15a"	"protein phosphatase 1, regulatory (inhibitor) subunit 15A"	NA	NA	NA	NA	NA	TRUE
"17873"	"Gadd45b"	"growth arrest and DNA-damage-inducible 45 beta"	NA	NA	NA	NA	TRUE	NA
"17874"	"Myd88"	"myeloid differentiation primary response gene 88"	NA	NA	NA	NA	NA	TRUE
"17876"	"Myef2"	"myelin basic protein expression factor 2, repressor"	NA	NA	NA	NA	NA	TRUE
"17878"	"Myf6"	"myogenic factor 6"	NA	NA	NA	NA	NA	TRUE
"17882"	"Myh2"	"myosin, heavy polypeptide 2, skeletal muscle, adult"	NA	NA	NA	NA	TRUE	NA
"17883"	"Myh3"	"myosin, heavy polypeptide 3, skeletal muscle, embryonic"	NA	NA	NA	NA	NA	TRUE
"17909"	"Myo10"	"myosin X"	NA	NA	NA	NA	NA	TRUE
"17913"	"Myo1c"	"myosin IC"	NA	NA	NA	NA	NA	TRUE
"17918"	"Myo5a"	"myosin VA"	NA	NA	NA	NA	NA	TRUE
"17927"	"Myod1"	"myogenic differentiation 1"	NA	NA	NA	NA	NA	TRUE
"17928"	"Myog"	"myogenin"	NA	NA	NA	NA	NA	TRUE
"17931"	"Ppp1r12a"	"protein phosphatase 1, regulatory (inhibitor) subunit 12A"	NA	NA	NA	NA	NA	TRUE
"17966"	"Nbr1"	"neighbor of Brca1 gene 1"	NA	NA	TRUE	NA	NA	TRUE
"17967"	"Ncam1"	"neural cell adhesion molecule 1"	NA	NA	NA	NA	NA	TRUE
"17975"	"Ncl"	"nucleolin"	NA	NA	NA	NA	NA	TRUE
"17977"	"Ncoa1"	"nuclear receptor coactivator 1"	NA	NA	NA	NA	TRUE	NA
"17984"	"Ndn"	"necdin"	NA	TRUE	NA	NA	NA	NA
"17988"	"Ndrg1"	"N-myc downstream regulated gene 1"	NA	NA	NA	NA	TRUE	NA
"17992"	"Ndufa4"	"NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 4"	NA	NA	TRUE	NA	NA	NA
"17995"	"Ndufv1"	"NADH dehydrogenase (ubiquinone) flavoprotein 1"	NA	NA	NA	NA	TRUE	NA
"17996"	"Neb"	"nebulin"	NA	NA	TRUE	NA	NA	NA
"17999"	"Nedd4"	"neural precursor cell expressed, developmentally down-regulated 4"	NA	NA	TRUE	NA	NA	NA
"18000"	"Sept2"	"septin 2"	NA	TRUE	NA	NA	NA	NA
"18003"	"Nedd9"	"neural precursor cell expressed, developmentally down-regulated gene 9"	NA	TRUE	NA	NA	NA	NA
"18008"	"Nes"	"nestin"	NA	TRUE	NA	NA	NA	NA
"18024"	"Nfe2l2"	"nuclear factor, erythroid derived 2, like 2"	NA	NA	TRUE	NA	NA	TRUE
"18027"	"Nfia"	"nuclear factor I/A"	NA	NA	TRUE	NA	NA	NA
"18030"	"Nfil3"	"nuclear factor, interleukin 3, regulated"	NA	NA	NA	NA	TRUE	NA
"18032"	"Nfix"	"nuclear factor I/X"	NA	NA	TRUE	NA	TRUE	NA
"18034"	"Nfkb2"	"nuclear factor of kappa light polypeptide gene enhancer in B-cells 2, p49/p100"	NA	NA	NA	NA	NA	TRUE
"18044"	"Nfya"	"nuclear transcription factor-Y alpha"	NA	NA	NA	TRUE	NA	NA
"18046"	"Nfyc"	"nuclear transcription factor-Y gamma"	NA	NA	TRUE	NA	NA	NA
"18073"	"Nid1"	"nidogen 1"	NA	TRUE	NA	NA	NA	NA
"18081"	"Ninj1"	"ninjurin 1"	NA	TRUE	NA	NA	NA	TRUE
"18104"	"Nqo1"	"NAD(P)H dehydrogenase, quinone 1"	NA	NA	NA	NA	NA	TRUE
"18105"	"Nqo2"	"NAD(P)H dehydrogenase, quinone 2"	NA	NA	NA	NA	TRUE	NA
"18107"	"Nmt1"	"N-myristoyltransferase 1"	NA	NA	NA	NA	NA	TRUE
"18130"	"Ints6"	"integrator complex subunit 6"	NA	NA	NA	NA	NA	TRUE
"18131"	"Notch3"	"Notch gene homolog 3 (Drosophila)"	NA	NA	NA	TRUE	NA	NA
"18133"	"Nov"	"nephroblastoma overexpressed gene"	NA	TRUE	NA	NA	NA	NA
"18139"	"Zfml"	"zinc finger, matrin-like"	NA	NA	TRUE	NA	NA	NA
"18141"	"Nup50"	"nucleoporin 50"	NA	NA	NA	NA	NA	TRUE
"18148"	"Npm1"	"nucleophosmin 1"	NA	NA	NA	NA	NA	TRUE
"18160"	"Npr1"	"natriuretic peptide receptor 1"	NA	TRUE	NA	NA	NA	NA
"18162"	"Npr3"	"natriuretic peptide receptor 3"	NA	NA	NA	NA	NA	TRUE
"18173"	"Slc11a1"	"solute carrier family 11 (proton-coupled divalent metal ion transporters), member 1"	NA	NA	NA	NA	NA	TRUE
"18186"	"Nrp1"	"neuropilin 1"	NA	TRUE	NA	NA	TRUE	NA
"18198"	"Musk"	"muscle, skeletal, receptor tyrosine kinase"	NA	NA	NA	NA	NA	TRUE
"18226"	"Nup62"	"nucleoporin 62"	NA	NA	NA	NA	NA	TRUE
"18242"	"Oat"	"ornithine aminotransferase"	NA	NA	NA	NA	TRUE	NA
"18245"	"Oaz1"	"ornithine decarboxylase antizyme 1"	NA	NA	TRUE	NA	NA	NA
"18263"	"Odc1"	"ornithine decarboxylase, structural 1"	NA	NA	NA	NA	NA	TRUE
"18301"	"Fxyd5"	"FXYD domain-containing ion transport regulator 5"	NA	TRUE	NA	NA	NA	NA
"18405"	"Orm1"	"orosomucoid 1"	NA	NA	NA	NA	NA	TRUE
"18406"	"Orm2"	"orosomucoid 2"	NA	NA	NA	NA	NA	TRUE
"18408"	"Slc25a15"	"solute carrier family 25 (mitochondrial carrier ornithine transporter), member 15"	NA	NA	NA	NA	TRUE	NA
"18412"	"Sqstm1"	"sequestosome 1"	NA	NA	NA	NA	NA	TRUE
"18432"	"Mybbp1a"	"MYB binding protein (P160) 1a"	NA	NA	NA	NA	NA	TRUE
"18440"	"P2rx6"	"purinergic receptor P2X, ligand-gated ion channel, 6"	NA	NA	NA	NA	TRUE	NA
"18441"	"P2ry1"	"purinergic receptor P2Y, G-protein coupled 1"	NA	NA	NA	NA	TRUE	NA
"18442"	"P2ry2"	"purinergic receptor P2Y, G-protein coupled 2"	NA	NA	NA	NA	TRUE	NA
"18453"	"P4hb"	"prolyl 4-hydroxylase, beta polypeptide"	NA	TRUE	NA	NA	NA	TRUE
"18475"	"Pafah1b2"	"platelet-activating factor acetylhydrolase, isoform 1b, subunit 2"	NA	NA	NA	NA	NA	TRUE
"18477"	"Prdx1"	"peroxiredoxin 1"	NA	NA	NA	NA	NA	TRUE
"18479"	"Pak1"	"p21 protein (Cdc42/Rac)-activated kinase 1"	NA	NA	NA	NA	NA	TRUE
"18516"	"Pbx3"	"pre B-cell leukemia transcription factor 3"	NA	TRUE	NA	NA	NA	NA
"18518"	"Igbp1"	"immunoglobulin (CD79A) binding protein 1"	NA	NA	TRUE	NA	NA	NA
"18536"	"Pcm1"	"pericentriolar material 1"	NA	NA	TRUE	NA	NA	NA
"18537"	"Pcmt1"	"protein-L-isoaspartate (D-aspartate) O-methyltransferase 1"	NA	NA	TRUE	NA	TRUE	NA
"18557"	"Cdk18"	"cyclin-dependent kinase 18"	NA	NA	NA	NA	NA	TRUE
"18570"	"Pdcd6"	"programmed cell death 6"	NA	NA	NA	NA	NA	TRUE
"18572"	"Pdcd11"	"programmed cell death 11"	NA	NA	NA	NA	NA	TRUE
"18577"	"Pde4a"	"phosphodiesterase 4A, cAMP specific"	NA	NA	NA	NA	TRUE	NA
"18583"	"Pde7a"	"phosphodiesterase 7A"	NA	NA	NA	NA	TRUE	NA
"18591"	"Pdgfb"	"platelet derived growth factor, B polypeptide"	NA	NA	NA	NA	TRUE	NA
"18600"	"Padi2"	"peptidyl arginine deiminase, type II"	NA	NA	NA	NA	TRUE	NA
"18604"	"Pdk2"	"pyruvate dehydrogenase kinase, isoenzyme 2"	NA	NA	NA	NA	TRUE	NA
"18605"	"Enpp1"	"ectonucleotide pyrophosphatase/phosphodiesterase 1"	NA	TRUE	NA	NA	NA	NA
"18606"	"Enpp2"	"ectonucleotide pyrophosphatase/phosphodiesterase 2"	NA	NA	NA	NA	TRUE	NA
"18607"	"Pdpk1"	"3-phosphoinositide dependent protein kinase 1"	NA	NA	TRUE	NA	NA	NA
"18610"	"Pdyn"	"prodynorphin"	NA	NA	NA	TRUE	NA	NA
"18631"	"Pex11a"	"peroxisomal biogenesis factor 11 alpha"	NA	NA	NA	NA	TRUE	NA
"18639"	"Pfkfb1"	"6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 1"	NA	NA	NA	NA	TRUE	NA
"18640"	"Pfkfb2"	"6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 2"	NA	NA	NA	TRUE	NA	NA
"18642"	"Pfkm"	"phosphofructokinase, muscle"	NA	NA	NA	NA	TRUE	NA
"18645"	"Pfn2"	"profilin 2"	NA	NA	NA	NA	TRUE	NA
"18670"	"Abcb4"	"ATP-binding cassette, sub-family B (MDR/TAP), member 4"	NA	NA	NA	NA	TRUE	NA
"18673"	"Phb"	"prohibitin"	NA	NA	NA	NA	TRUE	NA
"18679"	"Phka1"	"phosphorylase kinase alpha 1"	NA	NA	NA	NA	TRUE	NA
"18682"	"Phkg1"	"phosphorylase kinase gamma 1"	NA	NA	NA	NA	TRUE	NA
"18712"	"Pim1"	"proviral integration site 1"	NA	NA	NA	NA	NA	TRUE
"18747"	"Prkaca"	"protein kinase, cAMP dependent, catalytic, alpha"	NA	NA	NA	NA	TRUE	NA
"18750"	"Prkca"	"protein kinase C, alpha"	NA	NA	NA	NA	TRUE	NA
"18759"	"Prkci"	"protein kinase C, iota"	NA	NA	NA	NA	NA	TRUE
"18767"	"Pkia"	"protein kinase inhibitor, alpha"	NA	NA	NA	NA	TRUE	NA
"18768"	"Pkib"	"protein kinase inhibitor beta, cAMP dependent, testis specific"	NA	NA	TRUE	NA	NA	NA
"18777"	"Lypla1"	"lysophospholipase 1"	NA	NA	TRUE	NA	NA	NA
"18787"	"Serpine1"	"serine (or cysteine) peptidase inhibitor, clade E, member 1"	NA	TRUE	NA	NA	NA	TRUE
"18788"	"Serpinb2"	"serine (or cysteine) peptidase inhibitor, clade B, member 2"	NA	NA	TRUE	NA	NA	NA
"18789"	"Papola"	"poly (A) polymerase alpha"	NA	NA	NA	NA	NA	TRUE
"18791"	"Plat"	"plasminogen activator, tissue"	NA	TRUE	NA	NA	NA	NA
"18793"	"Plaur"	"plasminogen activator, urokinase receptor"	NA	TRUE	NA	NA	NA	NA
"18802"	"Plcd4"	"phospholipase C, delta 4"	NA	NA	NA	NA	TRUE	NA
"18807"	"Pld3"	"phospholipase D family, member 3"	NA	NA	NA	NA	NA	TRUE
"18810"	"Plec"	"plectin"	NA	NA	TRUE	NA	NA	NA
"18821"	"Pln"	"phospholamban"	NA	NA	NA	NA	NA	TRUE
"18826"	"Lcp1"	"lymphocyte cytosolic protein 1"	NA	NA	NA	NA	NA	TRUE
"18846"	"Plxna3"	"plexin A3"	NA	NA	NA	TRUE	NA	NA
"18858"	"Pmp22"	"peripheral myelin protein 22"	NA	NA	NA	NA	TRUE	NA
"18933"	"Prrx1"	"paired related homeobox 1"	NA	TRUE	NA	NA	NA	NA
"18949"	"Pnn"	"pinin"	NA	NA	TRUE	NA	NA	NA
"18969"	"Pola2"	"polymerase (DNA directed), alpha 2"	NA	NA	NA	NA	TRUE	NA
"18970"	"Polb"	"polymerase (DNA directed), beta"	NA	NA	TRUE	NA	NA	NA
"18972"	"Pold2"	"polymerase (DNA directed), delta 2, regulatory subunit"	NA	NA	NA	NA	NA	TRUE
"18983"	"Cnot7"	"CCR4-NOT transcription complex, subunit 7"	NA	NA	TRUE	NA	NA	NA
"18984"	"Por"	"P450 (cytochrome) oxidoreductase"	NA	NA	NA	NA	NA	TRUE
"19013"	"Ppara"	"peroxisome proliferator activated receptor alpha"	NA	NA	NA	NA	TRUE	NA
"19017"	"Ppargc1a"	"peroxisome proliferative activated receptor, gamma, coactivator 1 alpha"	TRUE	NA	TRUE	NA	NA	NA
"19024"	"Ppfibp2"	"PTPRF interacting protein, binding protein 2 (liprin beta 2)"	NA	NA	NA	NA	NA	TRUE
"19027"	"Sypl"	"synaptophysin-like protein"	TRUE	NA	TRUE	NA	NA	NA
"19035"	"Ppib"	"peptidylprolyl isomerase B"	NA	TRUE	NA	NA	NA	NA
"19038"	"Ppic"	"peptidylprolyl isomerase C"	NA	TRUE	NA	NA	NA	NA
"19039"	"Lgals3bp"	"lectin, galactoside-binding, soluble, 3 binding protein"	NA	TRUE	NA	NA	NA	NA
"19042"	"Ppm1a"	"protein phosphatase 1A, magnesium dependent, alpha isoform"	NA	NA	NA	NA	TRUE	NA
"19043"	"Ppm1b"	"protein phosphatase 1B, magnesium dependent, beta isoform"	NA	NA	TRUE	NA	TRUE	NA
"19046"	"Ppp1cb"	"protein phosphatase 1, catalytic subunit, beta isoform"	NA	NA	TRUE	NA	NA	NA
"19047"	"Ppp1cc"	"protein phosphatase 1, catalytic subunit, gamma isoform"	NA	NA	TRUE	NA	NA	NA
"19056"	"Ppp3cb"	"protein phosphatase 3, catalytic subunit, beta isoform"	NA	NA	NA	NA	TRUE	NA
"19070"	"Mobkl3"	"MOB1, Mps One Binder kinase activator-like 3 (yeast)"	NA	NA	TRUE	NA	NA	TRUE
"19072"	"Prep"	"prolyl endopeptidase"	NA	NA	NA	NA	NA	TRUE
"19076"	"Prim2"	"DNA primase, p58 subunit"	NA	NA	NA	TRUE	NA	NA
"19122"	"Prnp"	"prion protein"	NA	NA	TRUE	NA	NA	NA
"19125"	"Prodh"	"proline dehydrogenase"	NA	NA	NA	NA	TRUE	NA
"19126"	"Prom1"	"prominin 1"	NA	NA	NA	NA	TRUE	NA
"19141"	"Lgmn"	"legumain"	NA	NA	NA	NA	NA	TRUE
"19153"	"Prx"	"periaxin"	NA	NA	NA	NA	TRUE	NA
"19166"	"Psma2"	"proteasome (prosome, macropain) subunit, alpha type 2"	NA	NA	NA	NA	NA	TRUE
"19170"	"Psmb1"	"proteasome (prosome, macropain) subunit, beta type 1"	NA	NA	NA	NA	NA	TRUE
"19172"	"Psmb4"	"proteasome (prosome, macropain) subunit, beta type 4"	NA	NA	NA	NA	NA	TRUE
"19179"	"Psmc1"	"protease (prosome, macropain) 26S subunit, ATPase 1"	NA	NA	NA	NA	NA	TRUE
"19181"	"Psmc2"	"proteasome (prosome, macropain) 26S subunit, ATPase 2"	NA	NA	NA	NA	NA	TRUE
"19182"	"Psmc3"	"proteasome (prosome, macropain) 26S subunit, ATPase 3"	NA	NA	NA	NA	NA	TRUE
"19184"	"Psmc5"	"protease (prosome, macropain) 26S subunit, ATPase 5"	NA	NA	NA	NA	NA	TRUE
"19185"	"Psmd4"	"proteasome (prosome, macropain) 26S subunit, non-ATPase, 4"	NA	NA	NA	NA	NA	TRUE
"19194"	"Bpifa2e"	"BPI fold containing family A, member 2E"	NA	NA	NA	TRUE	NA	NA
"19201"	"Pstpip2"	"proline-serine-threonine phosphatase-interacting protein 2"	NA	NA	NA	NA	NA	TRUE
"192157"	"Socs7"	"suppressor of cytokine signaling 7"	NA	NA	NA	NA	TRUE	NA
"192176"	"Flna"	"filamin, alpha"	NA	TRUE	NA	NA	NA	NA
"192196"	"Luc7l2"	"LUC7-like 2 (S. cerevisiae)"	NA	NA	TRUE	NA	NA	NA
"19221"	"Ptgfrn"	"prostaglandin F2 receptor negative regulator"	NA	NA	NA	NA	NA	TRUE
"19223"	"Ptgis"	"prostaglandin I2 (prostacyclin) synthase"	NA	TRUE	NA	NA	NA	NA
"19227"	"Pthlh"	"parathyroid hormone-like peptide"	NA	NA	NA	NA	TRUE	NA
"19242"	"Ptn"	"pleiotrophin"	NA	TRUE	NA	NA	NA	NA
"19245"	"Ptp4a3"	"protein tyrosine phosphatase 4a3"	NA	NA	NA	NA	TRUE	NA
"19248"	"Ptpn12"	"protein tyrosine phosphatase, non-receptor type 12"	NA	NA	NA	NA	NA	TRUE
"19250"	"Ptpn14"	"protein tyrosine phosphatase, non-receptor type 14"	NA	NA	NA	NA	NA	TRUE
"19252"	"Dusp1"	"dual specificity phosphatase 1"	NA	NA	NA	NA	TRUE	NA
"19255"	"Ptpn2"	"protein tyrosine phosphatase, non-receptor type 2"	NA	NA	NA	NA	NA	TRUE
"19263"	"Ptprb"	"protein tyrosine phosphatase, receptor type, B"	NA	NA	NA	NA	TRUE	NA
"192652"	"Wdr81"	"WD repeat domain 81"	NA	NA	NA	NA	NA	TRUE
"192656"	"Ripk2"	"receptor (TNFRSF)-interacting serine-threonine kinase 2"	NA	NA	TRUE	NA	NA	NA
"192657"	"Ell2"	"elongation factor RNA polymerase II 2"	NA	NA	NA	NA	TRUE	NA
"19274"	"Ptprm"	"protein tyrosine phosphatase, receptor type, M"	NA	NA	NA	NA	TRUE	NA
"19280"	"Ptprs"	"protein tyrosine phosphatase, receptor type, S"	NA	NA	NA	NA	TRUE	NA
"19288"	"Ptx3"	"pentraxin related gene"	NA	NA	NA	NA	TRUE	NA
"192897"	"Itgb4"	"integrin beta 4"	NA	NA	TRUE	NA	NA	NA
"192976"	"BC046404"	"cDNA sequence BC046404"	NA	TRUE	NA	NA	TRUE	NA
"19302"	"Pxmp3"	"peroxisomal membrane protein 3"	NA	NA	TRUE	NA	NA	NA
"19317"	"Qk"	"quaking"	NA	NA	TRUE	NA	TRUE	NA
"19325"	"Rab10"	"RAB10, member RAS oncogene family"	NA	NA	TRUE	NA	NA	NA
"193385"	"Fam65b"	"family with sequence similarity 65, member B"	NA	NA	NA	NA	TRUE	NA
"19339"	"Rab3a"	"RAB3A, member RAS oncogene family"	NA	NA	NA	NA	TRUE	NA
"19352"	"Rabggtb"	"RAB geranylgeranyl transferase, b subunit"	NA	NA	TRUE	NA	NA	NA
"19359"	"Rad23b"	"RAD23b homolog (S. cerevisiae)"	NA	NA	NA	NA	NA	TRUE
"193740"	"Hspa1a"	"heat shock protein 1A"	NA	NA	NA	NA	NA	TRUE
"19378"	"Aldh1a2"	"aldehyde dehydrogenase family 1, subfamily A2"	NA	NA	NA	NA	NA	TRUE
"19384"	"Ran"	"RAN, member RAS oncogene family"	NA	NA	NA	NA	NA	TRUE
"19385"	"Ranbp1"	"RAN binding protein 1"	NA	NA	NA	NA	NA	TRUE
"19387"	"Rangap1"	"RAN GTPase activating protein 1"	NA	NA	NA	NA	NA	TRUE
"194126"	"Mtmr11"	"myotubularin related protein 11"	NA	NA	TRUE	NA	NA	NA
"19414"	"Rasa3"	"RAS p21 protein activator 3"	NA	NA	NA	NA	NA	TRUE
"194231"	"Cnksr1"	"connector enhancer of kinase suppressor of Ras 1"	NA	NA	NA	NA	NA	TRUE
"19645"	"Rb1"	"retinoblastoma 1"	NA	NA	TRUE	NA	NA	TRUE
"19651"	"Rbl2"	"retinoblastoma-like 2"	NA	NA	TRUE	NA	NA	NA
"19652"	"Rbm3"	"RNA binding motif protein 3"	NA	NA	NA	NA	NA	TRUE
"19653"	"Rbm4"	"RNA binding motif protein 4"	NA	NA	NA	NA	NA	TRUE
"19656"	"Rbmxrt"	"RNA binding motif protein, X chromosome retrogene"	NA	NA	NA	NA	NA	TRUE
"19684"	"Rdx"	"radixin"	NA	NA	TRUE	NA	TRUE	NA
"19696"	"Rel"	"reticuloendotheliosis oncogene"	NA	NA	NA	NA	NA	TRUE
"19697"	"Rela"	"v-rel reticuloendotheliosis viral oncogene homolog A (avian)"	NA	NA	NA	NA	NA	TRUE
"19707"	"Reps1"	"RalBP1 associated Eps domain containing protein"	NA	NA	NA	NA	NA	TRUE
"19712"	"Rest"	"RE1-silencing transcription factor"	NA	NA	NA	NA	NA	TRUE
"19713"	"Ret"	"ret proto-oncogene"	NA	NA	NA	NA	TRUE	NA
"19714"	"Rev3l"	"REV3-like, catalytic subunit of DNA polymerase zeta RAD54 like (S. cerevisiae)"	NA	NA	TRUE	NA	NA	NA
"19716"	"Bex1"	"brain expressed gene 1"	NA	NA	NA	NA	NA	TRUE
"19735"	"Rgs2"	"regulator of G-protein signaling 2"	NA	NA	TRUE	NA	NA	TRUE
"19737"	"Rgs5"	"regulator of G-protein signaling 5"	NA	NA	NA	NA	TRUE	NA
"19746"	"Rhd"	"Rh blood group, D antigen"	NA	NA	NA	TRUE	NA	NA
"19769"	"Rit1"	"Ras-like without CAAX 1"	NA	NA	NA	NA	NA	TRUE
"19775"	"Xpr1"	"xenotropic and polytropic retrovirus receptor 1"	NA	NA	NA	NA	TRUE	NA
"19819"	"Rnaseh1"	"ribonuclease H1"	NA	NA	NA	NA	NA	TRUE
"19820"	"Rlim"	"ring finger protein, LIM domain interacting"	NA	NA	NA	NA	NA	TRUE
"19881"	"Rom1"	"rod outer segment membrane protein 1"	NA	NA	NA	NA	TRUE	NA
"19883"	"Rora"	"RAR-related orphan receptor alpha"	NA	NA	NA	NA	NA	TRUE
"19899"	"Rpl18"	"ribosomal protein L18"	NA	NA	NA	NA	NA	TRUE
"19921"	"Rpl19"	"ribosomal protein L19"	NA	NA	NA	NA	NA	TRUE
"19933"	"Rpl21"	"ribosomal protein L21"	NA	NA	NA	NA	NA	TRUE
"20112"	"Rps6ka2"	"ribosomal protein S6 kinase, polypeptide 2"	NA	NA	NA	NA	TRUE	NA
"20130"	"Rras"	"Harvey rat sarcoma oncogene, subgroup R"	NA	NA	NA	NA	NA	TRUE
"20135"	"Rrm2"	"ribonucleotide reductase M2"	NA	NA	NA	NA	NA	TRUE
"20183"	"Rxrg"	"retinoid X receptor gamma"	NA	NA	NA	NA	TRUE	NA
"20193"	"S100a1"	"S100 calcium binding protein A1"	TRUE	NA	NA	NA	NA	NA
"20201"	"S100a8"	"S100 calcium binding protein A8 (calgranulin A)"	NA	NA	NA	NA	NA	TRUE
"20204"	"Prrx2"	"paired related homeobox 2"	NA	NA	NA	NA	NA	TRUE
"20218"	"Khdrbs1"	"KH domain containing, RNA binding, signal transduction associated 1"	NA	NA	NA	NA	NA	TRUE
"20230"	"Satb1"	"special AT-rich sequence binding protein 1"	NA	NA	TRUE	NA	TRUE	NA
"20259"	"Scin"	"scinderin"	NA	NA	TRUE	NA	NA	NA
"20266"	"Scn1b"	"sodium channel, voltage-gated, type I, beta"	NA	NA	NA	NA	TRUE	NA
"20271"	"Scn5a"	"sodium channel, voltage-gated, type V, alpha"	NA	NA	NA	NA	NA	TRUE
"20272"	"Scn7a"	"sodium channel, voltage-gated, type VII, alpha"	TRUE	NA	TRUE	NA	NA	NA
"20276"	"Scnn1a"	"sodium channel, nonvoltage-gated 1 alpha"	NA	NA	NA	TRUE	NA	NA
"20289"	"Scx"	"scleraxis"	NA	NA	NA	NA	NA	TRUE
"20306"	"Ccl7"	"chemokine (C-C motif) ligand 7"	NA	NA	NA	NA	NA	TRUE
"20318"	"Sdf4"	"stromal cell derived factor 4"	NA	TRUE	NA	NA	NA	NA
"20319"	"Sfrp2"	"secreted frizzled-related protein 2"	NA	TRUE	NA	TRUE	NA	NA
"20321"	"Frrs1"	"ferric-chelate reductase 1"	NA	NA	NA	NA	NA	TRUE
"20322"	"Sord"	"sorbitol dehydrogenase"	NA	NA	NA	NA	TRUE	NA
"20324"	"Sdpr"	"serum deprivation response"	NA	NA	NA	NA	TRUE	NA
"20333"	"Sec22b"	"SEC22 vesicle trafficking protein homolog B (S. cerevisiae)"	NA	TRUE	NA	NA	NA	NA
"20343"	"Sell"	"selectin, lymphocyte"	NA	NA	NA	TRUE	NA	NA
"20347"	"Sema3b"	"sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3B"	NA	NA	NA	NA	NA	TRUE
"20350"	"Sema3f"	"sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3F"	NA	NA	NA	NA	NA	TRUE
"20354"	"Sema4d"	"sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4D"	NA	NA	NA	NA	NA	TRUE
"20355"	"Sema4f"	"sema domain, immunoglobulin domain (Ig), TM domain, and short cytoplasmic domain"	NA	NA	NA	NA	NA	TRUE
"20360"	"Sema6c"	"sema domain, transmembrane domain (TM), and cytoplasmic domain, (semaphorin) 6C"	NA	NA	NA	NA	TRUE	NA
"20365"	"Serf1"	"small EDRK-rich factor 1"	NA	TRUE	NA	NA	NA	NA
"20378"	"Frzb"	"frizzled-related protein"	NA	NA	NA	NA	TRUE	NA
"20379"	"Sfrp4"	"secreted frizzled-related protein 4"	NA	TRUE	NA	NA	NA	NA
